direction,latitude,longitude,error
"578 Tremont St, Boston, MA 02118-1603",42.34336357142857,-71.07258385714285,False
"1 Avenue de Lafayette, Boston, MA 02111-1739",42.3534041,-71.0607712,False
"14 Parmenter St, Boston, MA 02113-2307",42.36378390085515,-71.05500785444757,False
"304 Western Ave, Boston, MA 02135-1011",42.3626176,-71.1359710029135,False
"800 Boylston St, Boston, MA 02199-1900",42.3471718,-71.08250628733232,False
"484 Commonwealth Ave, Boston, MA 02215-2737",42.3485475,-71.0942315,False
"21 Beacon St, Boston, MA 02108-2807",42.3577565,-71.06292916666666,False
"14 Birch St, Boston, MA 02131-3008",42.28681291314772,-71.1299622837587,False
"78 Salem St, Boston, MA 02113-2206",42.363731,-71.055876,False
"80 Brighton Ave, Boston, MA 02134-2101",42.3523833,-71.1290811,False
"1 Union St, Boston, MA 02108-2408",42.361227,-71.056907,False
"22 W Broadway, Boston, MA 02127-1016",42.34286255,-71.05647346992941,False
"District Hall 75 Northern Ave Waterfront, South Boston, Boston, MA 02210",,,True
"435 S Huntington Ave, Boston, MA 02130-4802",42.31979175,-71.11201272803878,False
"3 Franklin St, Boston, MA 02110",42.356657,-71.0538353,False
"100 Chandler St, Boston, MA 02116-6015",42.3463152,-71.0729011,False
"800 Boylston St Ste 17, Boston, MA 02199",,,True
"151 Milk St, Boston, MA 02109-4815",42.3587495,-71.0516685,False
"885 Boylston St, Boston, MA 02116-2601",42.3485273,-71.0834675,False
"26 Charles St, Boston, MA 02114-4602",42.3567657,-71.0699689,False
"285 Hanover St, Boston, MA 02113-1810",42.3637286,-71.0544196,False
"10 High St, Boston, MA 02110-1605",42.3536079,-71.05674826680101,False
"26 Chandler St, Boston, MA 02116-5221",42.3469832,-71.0705055,False
"26 Temple Pl, Boston, MA 02111-1306",42.3554274,-71.0622593,False
"173 Portland St, Boston, MA 02114-1702",42.36406592789278,-71.06128179016528,False
"15 Arlington St, Boston, MA 02116-3417",42.35282695,-71.07158468201447,False
"77 Charles St Beacon Hill, Boston, MA 02114-4621",42.3583275,-71.0703958,False
"250 Northern Ave, Boston, MA 02210-2027",42.348663,-71.038302,False
"296 State St Boston Marriott Long Wharf, Boston, MA 02109-2607",42.36020035,-71.05085240455799,False
"342 Longwood Ave Entrance is located in the Longwood Galleria, Boston, MA 02115-5745",,,True
"433 Columbus Ave, Boston, MA 02116-5942",42.34399437351001,-71.07775052049612,False
"138 Portland St, Boston, MA 02114-1706",42.3636545,-71.0611236,False
"10 Avery St The Ritz-Carlton, Boston Common, Boston, MA 02111-1005",,,True
"115 Beverly St at Causeway St, Boston, MA 02114-2102",,,True
"294 Washington St, Boston, MA 02108-4634",42.3571918,-71.0583903,False
"1430 Vfw Pkwy West Roxbury, Boston, MA 02132-5434",42.2953904,-71.1586877,False
"85 Causeway St, Boston, MA 02114-1615",42.364582,-71.0624441,False
"100 Huntington Ave, Boston, MA 02116-6506",42.3472309,-71.07758361909961,False
"28 W Broadway Dorchester Ave, Boston, MA 02127-1016",42.34067252083334,-71.0535353125,False
"1282 Boylston St, Boston, MA 02215-4448",42.3445524,-71.0975012,False
"50 Thomson Pl, Boston, MA 02210-1212",42.3521489,-71.0474876,False
"25 Thomson Place, Boston, MA 02210",42.3509722,-71.04730387021813,False
"3712 Washington St Jamaica Plain, Boston, MA 02130-3701",42.3002158,-71.1131888,False
"319 Hanover St, Boston, MA 02113-1820",42.3641034,-71.0540036,False
"55 Temple Pl, Boston, MA 02111-1300",42.35483055,-71.06178222079082,False
"1338 Boylston St, Boston, MA 02215-4302",42.3441,-71.0986476,False
"510 Atlantic Ave, Boston, MA 02210-2210",42.353792,-71.05200652135551,False
"Ring Road, Boston, MA 02199-7820",42.3481618,-71.0802795,False
"18 Province St, Boston, MA 02108-5108",42.3571718,-71.0596569,False
"264 Newbury St, Boston, MA 02116-2423",42.3492309,-71.0831297,False
"700 Boylston St Boston Public Library, Boston, MA 02116-2813",,,True
"725 Boylston St, Boston, MA 02116-2638",42.3495821,-71.0801528,False
"278 Shawmut Ave, Boston, MA 02118-2125",42.34301969230769,-71.0689276923077,False
"129 Jersey St, Boston, MA 02215-5116",42.34268233333333,-71.0970445,False
"3 Beach St 2nd Floor, Boston, MA 02111-1673",,,True
"141 Pearl St Ste 1, Boston, MA 02110-2497",39.74194963265306,-84.85123687755102,False
"70 Beach St, Boston, MA 02111-2104",42.3513135,-71.0599233,False
"1111 Dorchester Ave, Boston, MA 02125-3301",42.31263635,-71.05748584340166,False
"55 Beach St Chinatown, Boston, MA 02111-2018",42.351336,-71.060712,False
"50 Park Plz In the Boston Park Plaza Hotel, Boston, MA 02116-4004",,,True
"472 Shawmut Ave, Boston, MA 02118-3309",42.338596,-71.07599,False
"374 Commonwealth Ave, Boston, MA 02215-2860",42.3485735,-71.0891003,False
"811 Massachusetts Ave, Boston, MA 02118-2605",42.332978,-71.07293954545455,False
"344 Washington St Brighton, Boston, MA 02135-3320",42.349018,-71.152815,False
"267 Huntington Ave, Boston, MA 02115-4506",42.3411763,-71.0867996,False
"200 High St Lbby 1, Boston, MA 02110",,,True
"654 Beacon St Ste 1, Boston, MA 02215-2099",,,True
"253 Summer St, Boston, MA 02210-1114",42.350238,-71.0512763,False
"1918 Dorchester Ave, Boston, MA 02124-3765",42.2838236,-71.0646286,False
"150 State St, Boston, MA 02109-2505",42.359373399999996,-71.0540554,False
"1723 Centre St, Boston, MA 02132-1550",42.2842472,-71.1568328,False
"8 Kneeland St, Boston, MA 02111-1515",42.3510404,-71.0628464,False
"328 Washington St, Boston, MA 02135-3319",42.34895826666666,-71.15188746666666,False
"9 Tyler St, Boston, MA 02111-1905",42.3510259,-71.0607541,False
"297 Chelsea St, Boston, MA 02128-1455",42.37698215,-71.03022810524902,False
"82 Lansdowne St, Boston, MA 02215-3411",42.3470487,-71.0984891,False
"389 Centre St, Boston, MA 02130-1241",42.3222413,-71.1095921,False
"16 Derne St in back of State House, Boston, MA 02114-4203",,,True
"332 W Broadway D Street, Boston, MA 02127-1931",,,True
"569 Boylston St, Boston, MA 02116-3745",42.3505913,-71.0764279,False
"134 Smith St, Boston, MA 02120-1674",42.3347313,-71.10209921805975,False
"133 Harvard Ave, Boston, MA 02134-2702",42.35207980456207,-71.1319502322267,False
"1881 Centre St, Boston, MA 02132-1947",42.285900093371176,-71.15572071655647,False
"710 Centre St, Boston, MA 02130-2516",42.3113988,-71.1142631,False
"465 Huntington Ave, Boston, MA 02115-5523",42.3394576,-71.09389640108918,False
"45 Gainsborough St, Boston, MA 02115-4501",42.34195,-71.087115,False
"15 Arlington St, Boston, MA 02116-3417",42.35282695,-71.07158468201447,False
"1 Faneuil Hall Market Pl Faneuil Hall Marketplace, Boston, MA 02109-6117",42.36005485,-71.05460485041264,False
"1012 Bennington St Orient Heights, Boston, MA 02128-1139",42.386021716280645,-71.00831085844631,False
"1249 Vfw Pkwy, Boston, MA 02132-4908",42.27724495,-71.1726084,False
"Airport Road Terminal A, Satellite Concourse, Gate A-20, Boston, MA 02128",,,True
"109 Savin Hill Ave Ste C, Boston, MA 02125-1442",42.312844,-71.055967,False
"351 Hanover St, Boston, MA 02113-1910",42.364531428571425,-71.05356378571429,False
"21 Beacon St, Boston, MA 02108-2804",42.3577565,-71.06292916666666,False
"1 Hotel Dr, Boston, MA 02128-5500",42.367398800000004,-71.02279310883074,False
"264 East Berkeley Street Troy South End, Boston, MA 02118-2208",,,True
"42 Beach St, Boston, MA 02111-2056",42.351572,-71.06135,False
"685 Washington St, Boston, MA 02111-1611",42.35137694073365,-71.06291657758591,False
"888 Commonwealth Ave, Boston, MA 02446",42.3507822,-71.1137668,False
"33 Union St, Boston, MA 02108-2414",42.3611464,-71.0567876,False
"9 Bowdoin St Ste 1, Boston, MA 02114-4221",,,True
"147 Pearl St, Boston, MA 02110-2417",42.354827176470586,-71.05376676470588,False
"123 Brighton Avenue, Boston, MA 02134",42.35299985500401,-71.13097100117888,False
"83 Main St, Boston, MA 02129",42.3738086,-71.0626573,False
"5 North Square, Boston, MA 02113-2421",42.3640061,-71.0535524,False
"150 Richmond St, Boston, MA 02109-1413",42.363313600000005,-71.054464,False
"26 Province St, Boston, MA 02108-5105",42.3571427,-71.0598654,False
"60 Beach St, Boston, MA 02111-2128",42.3514645,-71.06019156430636,False
"160 Milk St, Boston, MA 02109-3406",42.35860307737478,-71.05304563322574,False
"200 Faneuil Hall Market Pl, Boston, MA 02109-1634",42.36005485,-71.05460485041264,False
"15 Union St, Boston, MA 02108-2406",42.3608865,-71.0567505790761,False
"99 Broad St, Boston, MA 02110-3401",42.3571657,-71.051922,False
"99 Salem St, Boston, MA 02113-2251",42.366289,-71.054746,False
"445 Hanover St North End, Boston, MA 02113-1403",42.3661525,-71.0526615,False
"5 Fairmount Ave Hyde Park, Boston, MA 02136-2701",42.255492000000004,-71.12097462068965,False
"280 Washington St, Boston, MA 02108-4638",42.357415,-71.05815,False
"61 Beach St # 63, Boston, MA 02111-2143",,,True
"636 Beacon St, Boston, MA 02215-2004",42.3494898,-71.0952642,False
"80 Beverly St One Canal, Boston, MA 02114-2134",,,True
"431 Cambridge St, Boston, MA 02134-1788",42.3551047,-71.1340698,False
"76 Guest St, Boston, MA 02135-2028",42.35741941955239,-71.14767389089668,False
"914A Beacon St, Boston, MA 02215-3033",42.34600945348837,-71.10653998837209,False
"726 E Broadway, Boston, MA 02127-1504",42.335689,-71.036553,False
"Boston National Historical Park, Charlestown Navy Yard, Building 10, Boston, MA 02129",,,True
"1616 Commonwealth Ave, Boston, MA 02135-5001",42.34301911062422,-71.14299574297779,False
"1 Harrison Ave, Boston, MA 02111-2016",42.3522098,-71.0613098,False
"224 Newbury St Between Fairfield & Exeter St, Boston, MA 02116-2504",,,True
"190 North St, Boston, MA 02113-2412",42.36326887789592,-71.05365412946274,False
"142 Berkeley St, Boston, MA 02116-5100",42.3489076,-71.0721378,False
"2297 Dorchester Ave Lower Mills, Boston, MA 02124-5625",42.27238769603038,-71.06811660172703,False
"711 Centre St Jamaica Plain, MA 02130, Boston, MA 02130-2520",,,True
"57 W Dedham St, Boston, MA 02118-1636",42.34190142268061,-71.0726427687514,False
"170 Brighton Ave, Boston, MA 02134-2011",42.35324023047993,-71.13296454568712,False
"400 Tremont St, Boston, MA 02116-6309",42.347329,-71.068582,False
"560 Tremont St, Boston, MA 02118-3717",42.343696,-71.071939,False
"96 Guest St, Boston, MA 02135-2071",42.35740358359567,-71.14755399008152,False
"1 pier 8 13th St, Boston, MA 02129-2017",,,True
"7 Drydock Ave, Boston, MA 02210-2303",42.34471572137024,-71.0364829774948,False
"371 Washington St, Boston, MA 02135-2730",42.3493367,-71.1540759,False
"431 Boylston St, Boston, MA 02116-3301",42.3515165,-71.0728196,False
"672 Centre St, Boston, MA 02130-2507",42.312421,-71.114053,False
"57 Broad St, Boston, MA 02109-4824",42.358042,-71.054107,False
"1 Faneuil Hall Market Pl, Boston, MA 02109-6117",42.36005485,-71.05460485041264,False
"79 Harrison Ave, Boston, MA 02111-1909",42.35116952646725,-71.06143400889096,False
"388 Centre St, Boston, MA 02130-1876",42.32216134839643,-71.10967058510381,False
"263 Washington Street, Boston, MA 02108",42.35785777963556,-71.05805399436407,False
"215 Charles St, Boston, MA 02114-3001",42.3620681,-71.07015767249052,False
"1420 Centre St, Boston, MA 02131-1412",42.29570220777986,-71.13466248649816,False
"122 Belvidere St Prudential Center, Back Bay, Boston, MA 02199-7617",,,True
"321 A Street Fort Point Fort Point, Boston, MA 02210-1610",,,True
"250 Huntington Ave, Boston, MA 02115-4606",42.3412570020076,-71.08714887590449,False
"283 Washington St, Boston, MA 02108",42.35752290909091,-71.0583189090909,False
"401 Park Drive, Boston, MA 02215",42.3440899,-71.1030535,False
"101 Atlantic Ave Corner of Richmond and Atlantic Ave, Boston, MA 02110-3702",,,True
"100 Peterborough St, Boston, MA 02215-4847",42.343073,-71.09936,False
"520 Columbus Ave, Boston, MA 02118-3435",42.34189295,-71.07977614694909,False
"149 P Street, Boston, MA 02127",42.3331084,-71.0273177,False
"3 Lansdowne St, Boston, MA 02215-3412",42.3473229,-71.0947146,False
"25 Evans Way, Boston, MA 02115-5538",42.33824495,-71.09915382373549,False
"487 Cambridge St, Boston, MA 02134-2019",42.3538111,-71.1373155,False
"117 Chiswick Rd, Boston, MA 02135-5302",42.340685050000005,-71.1517820838892,False
"13 Hudson St, Boston, MA 02111-1903",42.34690255485128,-71.06259862408552,False
"209 Columbus Ave, Boston, MA 02116-5109",42.34860125,-71.07234395,False
"224 Tremont St, Boston, MA 02116-4783",42.35134625,-71.0647220625,False
"1414 Commonwealth Ave, Boston, MA 02135-3701",42.3485418,-71.1391008,False
"272 Cambridge St, Boston, MA 02114-3123",42.3609889,-71.0679602,False
"1735 Centre St, Boston, MA 02132-1550",42.2842472,-71.1568328,False
"383 Chestnut Hill Ave Cleveland Circle, Boston, MA 02135-7769",,,True
"700 Atlantic Ave South Station, Boston, MA 02111-2813",,,True
"16 North St, Boston, MA 02109-1503",42.3607111,-71.05645679667033,False
"348 Harrison Ave, Boston, MA 02118-2237",42.3454666,-71.0628246,False
"151 Hanover St corner of Blackstone Street, Boston, MA 02108-2401",,,True
"425 Summer St, Boston, MA 02210-1719",42.3461583,-71.0433047,False
"667 E Broadway, Boston, MA 02127-1503",42.335490368421056,-71.03846223684211,False
"2 Center Plz Government Center, Boston, MA 02108-1909",42.3598637,-71.0595236,False
"5 N Beacon St, Boston, MA 02134-1901",42.35378594117647,-71.13830870588235,False
"458 Western Ave, Boston, MA 02135",42.36195475,-71.1422123229033,False
"1 Faneuil Hall Sq, Boston, MA 02109-1604",42.3600335,-71.05623415,False
"154 Green Street, Boston, MA 02130-2641",42.3104998,-71.1067245,False
"40 W 3rd St 40 W 3rd Street, 02127, Boston, Massachusetts, Boston, MA 02127-1118",,,True
"2 Broad St just off State Street, next to the Bostonia Public House, Boston, MA 02109-3202",,,True
"257 North St, Boston, MA 02113-2107",42.363739,-71.05193,False
"13 School St, Boston, MA 02108",42.388796049999996,-71.03990725346975,False
"109 Brighton Ave, Boston, MA 02134-2802",42.35295349272873,-71.13055418224685,False
"700 Atlantic Ave, Boston, MA 02111-2813",42.3520961,-71.055608,False
"277 Washington Street, Boston, MA 02108",42.3575861,-71.058314,False
"120 Huntington Ave, Boston, MA 02116-5730",42.3457259,-71.0809307,False
"15 Arlington St 2nd Floor, Boston, MA 02116-3417",,,True
"185 Harvard Ave, Boston, MA 02134-2801",42.35085236363636,-71.13139454545454,False
"12 Dade St Roxbury, Boston, MA 02119-2084",42.331862701353266,-71.08228334105324,False
"752 Bennington St, Boston, MA 02128-1136",42.385555249999996,-71.01083381027814,False
"108 L St, Boston, MA 02127-3171",42.334123,-71.03523866666666,False
"137 Brighton Ave, Boston, MA 02134-2802",42.3530795,-71.1313038,False
"269 Huntington Ave, Boston, MA 02115-4506",42.3411763,-71.0867996,False
"334 Massachusetts Ave, Boston, MA 02115-2234",42.342451000000004,-71.08431733333333,False
"705 Massachusetts Ave, Boston, MA 02118-4056",42.33527370422535,-71.07574328169014,False
"14 Bromfield St, Boston, MA 02108-5203",42.356548000000004,-71.059952,False
"100 Hanover St. Bsotn Public Market, Boston, MA 02108",,,True
"154 Maverick St, Boston, MA 02128-2367",42.3698324,-71.0379473,False
"58 Harvard Ave, Boston, MA 02134-1706",42.354356,-71.132336,False
"1505 Dorchester Ave Dorchester, Boston, MA 02122-1329",42.29917802274701,-71.06058852456808,False
"240 Commercial St North End, Boston, MA 02109-1315",42.3626927,-71.0520158,False
"MC Kinley Square, Boston, MA 02109-6117",,,True
"58 Franklin St, Boston, MA 02110-1302",42.356657,-71.0538353,False
"2 Northern Ave 2 Northern Ave, 02210, Boston, Massachusetts, Boston, MA 02210-1851",,,True
"40 Dalton St, Boston, MA 02115-3155",42.3477543,-71.0855135,False
"1 Long Wharf, Boston, MA 02110-3602",42.359781,-71.0503275,False
"3 Lewis St, Boston, MA 02109-1322",42.363354,-71.051925,False
"13 Granite Ave, Boston, MA 02124",42.28229648423471,-71.05569196877504,False
"4515 Washington St, Boston, MA 02131-3441",42.27874075719419,-71.13664525253196,False
"1124 Boylston St, Boston, MA 02215-3601",42.3467379,-71.0889394,False
"15 West St, Boston, MA 02111-1203",42.354658,-71.062045,False
"600 Harrison Ave, Boston, MA 02118-2419",42.340492,-71.068054,False
"1721 Washington St, Boston, MA 02118-1805",42.33690794736842,-71.0765922631579,False
"49 Temple Pl, Boston, MA 02111-1319",42.3548672,-71.06185197371286,False
"12 Channel St, Boston, MA 02210-2323",42.34497827962152,-71.0372609303634,False
"54 Salem St, Boston, MA 02113-2204",42.363404,-71.05611,False
"354 Chestnut Hill Ave, Boston, MA 02135-7773",42.3368637,-71.1516502,False
"1 Lovejoy Wharf Suite 101 BOSTON M.A 02114, Boston, MA 02114-2114",,,True
"3698 Washington St, Boston, MA 02130",42.3006111,-71.1128068,False
"204 Harvard Ave, Boston, MA 02134-4619",42.349957476040494,-71.13061027207988,False
"241 A St, Boston, MA 02210-1300",42.34678292145063,-71.0511093332366,False
"333 Border St, Boston, MA 02128-2401",42.373003,-71.041188,False
"10 Avery St The Ritz-Carlton, Boston, MA 02111-1005",,,True
"1116 Boylston St, Boston, MA 02215-3601",42.3467728,-71.0887742,False
"269 Newbury St, Boston, MA 02116-2407",42.3495113,-71.0835682,False
"1721 Washington St, Boston, MA 02118-1805",42.33690794736842,-71.0765922631579,False
"1 Harborside Dr Terminal E, Security Checkpoint, Boston, MA 02128",,,True
"34 Oxford St Beach St., Boston, MA 02111-2002",,,True
"421 Marlborough St, Boston, MA 02115-1203",42.3501216,-71.0893601,False
"672 E Broadway, Boston, MA 02127-1596",42.335766250000006,-71.03764151082044,False
"266 Bowdoin St Dorchester, Boston, MA 02122-1814",42.306916,-71.06641185714285,False
"636 Hyde Park Ave, Boston, MA 02131-4307",42.278748,-71.119044,False
"150 Meridian St Test, Boston, MA 02128-1944",,,True
"100 Van Ness Street, Boston, MA 02215",42.3447043,-71.100167,False
"147 Hanover St, Boston, MA 02108-2402",42.361686,-71.05709,False
"62 Boylston St, Boston, MA 02116-4799",42.3522389,-71.0644358,False
"551 Boylston Street, Boston, MA 02116",42.3507027,-71.0759936,False
"472 Commonwealth Ave, Boston, MA 02215-2736",42.3485727,-71.0936767,False
"140 Boylston St, Boston, MA 02116-4632",42.3523219,-71.0662009,False
"Sheraton Boston 39 Dalton Street, Boston, MA",42.346496,-71.08385979646528,False
"40 Broad St, Boston, MA 02109-4316",42.35845764285714,-71.05436992857143,False
"399 Boylston Street, Boston, MA 02116",42.3516736,-71.0723333,False
"916 Commonwealth Ave, Boston, MA 02215-1204",42.3492102,-71.100798,False
"119 Seaport Blvd Suite B, Boston, MA 02210-2050",,,True
"737 Huntington Ave, Boston, MA 02115-6304",42.3411763,-71.0867996,False
"4 Tyler St Ste 1, Boston, MA 02111-1941",,,True
"1920A Beacon St, Boston, MA 02135-7701",42.33643947189769,-71.14913810430444,False
"220 Dorchester Ave, Boston, MA 02127-1823",42.3401238,-71.0567898,False
